Geo,Year,D3bpo4
100,2019,0.261875689
101,2019,0.483090076
102,2019,1.803813028
103,2019,18.97663013
104,2019,0.101303887
100,2045,8.44
101,2045,0.587757664
102,2045,0.738062639
103,2045,0.41071129
104,2045,0.286391784
