Geo,Year,TotEmp,RetEmp,SvcEmp
511371102001,2024,2641,366,1262
511371102002,2024,783,65,432
511371103011,2024,1171,123,288
511371103012,2024,1063,37,132
511371103021,2024,496,143,31
511371103022,2024,166,7,70
511390301001,2024,565,22,90
511390301002,2024,69,0,52
511390301003,2024,183,0,8
511390302001,2024,56,20,6
511390302002,2024,999,396,259
511390302003,2024,1464,96,815
511390302004,2024,55,11,15
511390303001,2024,132,0,54
511390303002,2024,143,10,81
511390303003,2024,205,23,56
511390303004,2024,355,64,134
511390304011,2024,271,8,15
511390304012,2024,13,0,13
511390304021,2024,75,0,30
511390304022,2024,211,98,23
511390304023,2024,141,23,66
511390305001,2024,29,6,13
511390305002,2024,70,0,13
511390305003,2024,16,0,6
511390305004,2024,199,24,37
511390305005,2024,123,12,18
511410301011,2024,129,13,37
511410301012,2024,165,11,15
511410301021,2024,23,0,16
511410301022,2024,89,20,30
511410301023,2024,1048,43,633
511410302011,2024,81,0,20
511410302012,2024,24,9,13
511410302013,2024,46,6,11
511410302021,2024,772,38,13
511410302022,2024,106,34,20
511410302023,2024,76,6,21
511410303011,2024,880,325,176
511410303012,2024,61,0,41
511410303013,2024,97,6,19
511410303021,2024,67,0,40
511410303022,2024,368,25,138
511410303023,2024,99,11,32
511430101001,2024,31,0,24
511430101002,2024,92,6,43
511430101003,2024,87,8,13
511430102001,2024,68,11,21
511430102002,2024,42,8,24
511430102003,2024,185,9,144
511430103011,2024,22,4,13
511430103021,2024,286,15,210
511430103022,2024,115,4,14
511430103023,2024,90,0,22
511430104001,2024,72,0,18
511430104002,2024,37,0,26
511430104003,2024,43,5,15
511430104004,2024,24,0,15
511430105001,2024,486,49,91
511430105002,2024,3524,141,2517
511430105003,2024,832,17,47
511430106001,2024,376,138,85
511430106002,2024,548,35,164
511430106003,2024,33,0,22
511430107001,2024,24,0,12
511430107002,2024,130,0,9
511430108011,2024,121,18,69
511430108012,2024,17,0,14
511430108031,2024,59,0,11
511430108032,2024,94,72,13
511430108033,2024,164,15,18
511430108041,2024,38,4,7
511430108042,2024,163,1,84
511430109001,2024,87,20,28
511430109002,2024,1022,120,178
511430110011,2024,199,38,55
511430110012,2024,109,1,36
511430110013,2024,69,0,33
511430110014,2024,51,7,19
511430110021,2024,52,10,31
511430110022,2024,55,12,24
511430110023,2024,25,11,8
511430111001,2024,128,12,75
511430111002,2024,97,1,42
511430112001,2024,68,2,4
511430112002,2024,129,4,42
511430112003,2024,176,0,10
511430113011,2024,258,15,211
511430113012,2024,385,106,182
511430113021,2024,90,17,26
511430113022,2024,8,5,3
511430114001,2024,304,29,95
511430114002,2024,803,10,44
511430114003,2024,747,2,45
511455001011,2024,328,9,201
511455001012,2024,1221,360,209
511455001013,2024,237,3,83
511455001014,2024,252,64,76
511455001021,2024,309,5,106
511455001022,2024,1500,98,515
511455001023,2024,275,0,121
511455002011,2024,189,4,66
511455002012,2024,740,187,209
511455002013,2024,242,9,53
511455002021,2024,841,11,231
511455002022,2024,172,11,97
511455003001,2024,505,0,31
511455004001,2024,843,7,724
511455004002,2024,142,9,124
511455004003,2024,154,36,26
511479301011,2024,1064,172,332
511479301012,2024,1207,279,432
511479301021,2024,658,5,496
511479301022,2024,88,0,72
511479301023,2024,207,9,53
511479302021,2024,42,13,14
511479302022,2024,433,126,113
511479302023,2024,44,5,20
511479302041,2024,884,533,45
511479302042,2024,978,35,818
511479302043,2024,1222,102,704
511479302044,2024,1056,66,427
511479303011,2024,72,11,21
511479303012,2024,79,8,33
511479303021,2024,41,0,13
511479303022,2024,356,0,322
511479303023,2024,57,0,47
511498501001,2024,280,0,40
511498501002,2024,1128,434,245
511498502001,2024,701,14,616
511498502002,2024,477,18,245
511498502003,2024,3,0,3
511498502004,2024,3,0,3
511498503011,2024,480,0,294
511498503012,2024,1096,156,243
511498503013,2024,30,7,16
511498503014,2024,916,131,341
511498503021,2024,78,0,14
511498503022,2024,328,0,72
511498504001,2024,31,12,2
511498504002,2024,7,0,1
511498504003,2024,105,3,89
511498504004,2024,263,52,71
511498505011,2024,478,19,308
511498505012,2024,123,54,17
511498505013,2024,1024,19,553
511498505021,2024,1759,95,154
511498505022,2024,1041,0,116
511498505023,2024,13,2,4
511539001001,2024,81,16,19
511539001002,2024,73,4,15
511539001003,2024,466,15,108
511539002011,2024,167,6,7
511539002012,2024,685,228,204
511539002021,2024,233,58,46
511539002022,2024,682,360,124
511539002023,2024,55,0,21
511539002031,2024,174,28,113
511539002032,2024,12,0,7
511539002033,2024,19,0,1
511539003011,2024,968,93,519
511539003012,2024,469,163,151
511539003021,2024,34,0,29
511539003022,2024,978,168,621
511539003023,2024,45,1,35
511539003024,2024,226,11,180
511539004031,2024,7,0,3
511539004032,2024,507,253,121
511539004033,2024,144,5,12
511539004034,2024,297,0,266
511539004035,2024,2340,933,766
511539004036,2024,10295,5559,1296
511539004041,2024,465,223,97
511539004042,2024,19,0,8
511539004043,2024,37,0,12
511539004071,2024,50,1,12
511539004072,2024,19,0,8
511539004073,2024,78,19,31
511539004074,2024,54,0,37
511539004081,2024,14,0,8
511539004082,2024,10,2,7
511539004083,2024,34,0,23
511539004091,2024,24,2,1
511539004092,2024,68,13,42
511539004093,2024,70,0,22
511539004101,2024,41,2,19
511539004102,2024,55,1,1
511539004103,2024,242,5,125
511539005021,2024,1706,857,117
511539005022,2024,17,0,7
511539005023,2024,902,198,491
511539005024,2024,73,24,10
511539005031,2024,390,24,5
511539005032,2024,2040,0,2032
511539005041,2024,804,290,233
511539005042,2024,204,103,56
511539005043,2024,73,1,59
511539006011,2024,584,354,158
511539006012,2024,340,0,58
511539006021,2024,140,35,10
511539006022,2024,22,0,2
511539006023,2024,368,208,72
511539007011,2024,18,0,6
511539007012,2024,587,198,78
511539007013,2024,223,24,38
511539007014,2024,10,4,1
511539007015,2024,198,168,24
511539007021,2024,29,0,13
511539007022,2024,137,0,25
511539007023,2024,881,2,252
511539007024,2024,29,0,16
511539007025,2024,66,2,21
511539008011,2024,81,41,6
511539008012,2024,116,0,87
511539008013,2024,52,1,48
511539008014,2024,142,4,91
511539008031,2024,39,1,37
511539008032,2024,85,14,25
511539008033,2024,138,5,85
511539008041,2024,114,0,58
511539008042,2024,174,0,28
511539009011,2024,445,108,120
511539009012,2024,764,82,495
511539009013,2024,113,0,20
511539009014,2024,63,3,44
511539009041,2024,65,1,24
511539009042,2024,84,0,20
511539009043,2024,547,461,20
511539009044,2024,228,3,114
511539009051,2024,118,12,98
511539009052,2024,79,0,61
511539009053,2024,68,0,66
511539010051,2024,322,1,215
511539010052,2024,212,50,55
511539010091,2024,88,17,38
511539010092,2024,117,2,104
511539010093,2024,30,0,11
511539010094,2024,57,0,44
511539010101,2024,148,5,64
511539010102,2024,264,80,40
511539010103,2024,57,1,49
511539010111,2024,50,10,30
511539010112,2024,27,0,8
511539010113,2024,82,0,79
511539010121,2024,579,277,114
511539010122,2024,313,18,0
511539010131,2024,1021,20,588
511539010132,2024,476,27,180
511539010141,2024,13551,36,13482
511539010142,2024,1194,104,898
511539010151,2024,103,0,15
511539010152,2024,180,95,39
511539010161,2024,79,1,30
511539010162,2024,176,69,58
511539011011,2024,320,29,202
511539011012,2024,455,0,373
511539011013,2024,41,7,32
511539011021,2024,2,0,1
511539011022,2024,1094,51,608
511539011023,2024,108,74,10
511539011024,2024,368,13,355
511539012031,2024,234,18,85
511539012032,2024,683,203,55
511539012081,2024,64,2,17
511539012082,2024,721,3,651
511539012091,2024,226,0,191
511539012092,2024,598,93,339
511539012093,2024,531,66,362
511539012111,2024,971,0,837
511539012112,2024,22,0,1
511539012113,2024,61,11,38
511539012121,2024,48,0,32
511539012122,2024,56,17,25
511539012123,2024,934,21,766
511539012124,2024,204,41,130
511539012191,2024,652,181,227
511539012192,2024,130,3,119
511539012193,2024,61,0,36
511539012194,2024,113,0,75
511539012211,2024,19,11,7
511539012212,2024,34,0,20
511539012213,2024,82,76,3
511539012214,2024,1071,158,664
511539012221,2024,23,0,20
511539012222,2024,27,0,16
511539012231,2024,142,0,50
511539012232,2024,285,120,106
511539012233,2024,68,0,62
511539012241,2024,113,1,86
511539012242,2024,482,225,207
511539012243,2024,44,0,25
511539012251,2024,31,6,18
511539012252,2024,385,8,72
511539012253,2024,234,12,115
511539012261,2024,22,0,17
511539012262,2024,165,0,132
511539012263,2024,590,164,156
511539012271,2024,24,0,4
511539012272,2024,53,0,41
511539012273,2024,92,0,7
511539012281,2024,261,90,81
511539012282,2024,24,0,13
511539012283,2024,83,0,76
511539012284,2024,75,15,48
511539012291,2024,72,0,38
511539012292,2024,32,0,21
511539012301,2024,79,25,46
511539012302,2024,33,0,30
511539012303,2024,12,0,8
511539012311,2024,117,1,20
511539012312,2024,75,0,49
511539012313,2024,54,0,45
511539012314,2024,1561,531,603
511539012321,2024,146,0,32
511539012322,2024,57,6,32
511539012323,2024,1936,5,70
511539012331,2024,148,50,63
511539012332,2024,119,18,35
511539012333,2024,252,125,48
511539012334,2024,17,0,6
511539012341,2024,296,0,107
511539012342,2024,524,42,325
511539012351,2024,243,0,110
511539012352,2024,53,0,36
511539012361,2024,63,0,45
511539012362,2024,559,0,269
511539012363,2024,682,148,183
511539012364,2024,3115,2,41
511539012371,2024,55,12,37
511539012372,2024,99,0,18
511539013031,2024,51,0,23
511539013032,2024,12,0,12
511539013033,2024,149,0,25
511539013041,2024,125,17,20
511539013042,2024,244,24,30
511539013051,2024,277,5,106
511539013052,2024,450,10,236
511539013061,2024,1372,0,151
511539013062,2024,81,0,35
511539013063,2024,65,0,30
511539013064,2024,57,0,51
511539014031,2024,485,19,284
511539014032,2024,433,14,348
511539014033,2024,3265,1849,688
511539014034,2024,358,12,204
511539014071,2024,3854,581,2027
511539014072,2024,101,65,6
511539014091,2024,7228,51,1929
511539014092,2024,52,0,46
511539014093,2024,2367,67,146
511539014094,2024,8,0,3
511539014095,2024,4220,160,946
511539014096,2024,1100,408,520
511539014097,2024,49,0,28
511539014098,2024,238,20,45
511539014111,2024,1069,639,121
511539014112,2024,875,5,535
511539014113,2024,124,0,95
511539014114,2024,347,38,176
511539014121,2024,47,0,23
511539014122,2024,154,2,82
511539014123,2024,190,2,151
511539014131,2024,38,0,16
511539014132,2024,21,0,11
511539014133,2024,61,0,10
511539014141,2024,42,0,30
511539014142,2024,71,0,55
511539014143,2024,31,0,18
511539014151,2024,491,83,211
511539014152,2024,62,12,44
511539014161,2024,95,2,59
511539014162,2024,622,252,164
511539014163,2024,28,0,22
511539014171,2024,292,16,110
511539014172,2024,156,6,27
511539014181,2024,72,16,8
511539014182,2024,1643,182,177
511539014183,2024,47,0,21
511539014191,2024,96,3,66
511539014201,2024,78,0,48
511539014202,2024,2007,49,415
511539014211,2024,216,2,169
511539014212,2024,6334,1643,1554
511539014213,2024,2973,100,1019
511539015031,2024,193,17,86
511539015032,2024,351,24,141
511539015033,2024,152,0,88
511539015034,2024,2304,115,1470
511539015041,2024,70,0,67
511539015042,2024,3,0,2
511539015043,2024,5,0,3
511539015044,2024,1584,166,920
511539015051,2024,161,0,62
511539015052,2024,132,0,63
511539015053,2024,108,0,33
511539015054,2024,80,0,66
511539015061,2024,54,0,36
511539015062,2024,82,0,23
511539015063,2024,49,0,27
511539015071,2024,722,24,289
511539015072,2024,1297,102,496
511539015081,2024,621,12,434
511539015082,2024,373,107,180
511539015083,2024,380,45,117
511539015091,2024,895,478,228
511539015092,2024,99,0,72
511539015093,2024,253,4,106
511539015101,2024,159,0,90
511539015102,2024,192,5,130
511539015103,2024,85,0,51
511539015111,2024,96,0,62
511539015112,2024,667,76,268
511539016011,2024,385,136,84
511539016012,2024,25,0,16
511539016013,2024,67,0,30
511539016021,2024,14,0,7
511539016022,2024,41,0,17
511539016023,2024,25,2,5
511539016024,2024,3859,439,1209
511539016025,2024,1759,355,798
511539017021,2024,90,4,52
511539017022,2024,10,0,4
511539017023,2024,13,0,5
511539017031,2024,114,18,79
511539017032,2024,127,15,80
511539017041,2024,124,11,23
511539017042,2024,113,0,106
511539017043,2024,292,161,10
511539017044,2024,625,163,44
511539019001,2024,230,40,137
511539019002,2024,307,108,90
511539019003,2024,501,249,106
511539019004,2024,343,32,190
511539801001,2024,131,0,90
511552101011,2024,517,126,200
511552101012,2024,979,478,375
511552101013,2024,503,37,246
511552101021,2024,43,6,32
511552101022,2024,449,1,94
511552102011,2024,713,30,552
511552102012,2024,369,138,85
511552102013,2024,866,183,252
511552102021,2024,417,1,363
511552102022,2024,169,13,117
511552102023,2024,5508,11,592
511552103001,2024,46,0,24
511552103002,2024,23,0,4
511552103003,2024,30,0,19
511552103004,2024,992,8,851
511552103005,2024,12,0,4
511552104011,2024,39,0,7
511552104012,2024,227,59,44
511552104013,2024,282,17,19
511552104021,2024,51,0,7
511552104022,2024,73,40,4
511552105001,2024,30,0,7
511552105002,2024,9,0,5
511552105003,2024,66,0,5
511552106001,2024,613,73,37
511552106002,2024,121,0,26
511552106003,2024,955,365,134
511552107001,2024,283,48,162
511552107002,2024,137,1,90
511552107003,2024,139,12,36
511559802001,2024,141,0,0
511579501001,2024,237,21,77
511579501002,2024,692,19,149
511579502001,2024,402,50,198
511579502002,2024,83,0,44
511579502003,2024,87,0,60
511579502004,2024,139,53,28
511590401001,2024,79,0,7
511590401002,2024,1128,122,599
511590401003,2024,738,84,254
511590401004,2024,97,6,34
511590402001,2024,534,5,103
511590402002,2024,62,3,51
511610301001,2024,323,15,75
511610301002,2024,46,6,32
511610301003,2024,377,6,362
511610302011,2024,4,0,0
511610302012,2024,3887,33,3192
511610302013,2024,298,59,147
511610302031,2024,3441,76,2281
511610302032,2024,744,99,147
511610302051,2024,1696,17,935
511610302052,2024,1705,432,242
511610302061,2024,511,201,112
511610302062,2024,1112,109,857
511610302071,2024,587,5,481
511610302072,2024,889,224,77
511610303001,2024,758,5,211
511610303002,2024,2567,81,637
511610303003,2024,259,0,35
511610305011,2024,556,0,37
511610305021,2024,97,6,58
511610306011,2024,99,5,66
511610306012,2024,319,0,25
511610306013,2024,140,0,44
511610306021,2024,102,9,48
511610307011,2024,235,0,145
511610307012,2024,61,1,51
511610307013,2024,193,1,142
511610307014,2024,793,23,350
511610307021,2024,224,7,179
511610307022,2024,29,0,9
511610307023,2024,391,55,249
511610307024,2024,1435,294,578
511610308021,2024,240,10,104
511610308022,2024,44,2,27
511610308023,2024,15,1,11
511610308024,2024,632,46,158
511610308031,2024,162,0,154
511610308032,2024,4734,952,1914
511610308041,2024,578,91,174
511610309001,2024,126,13,81
511610309002,2024,602,492,104
511610309003,2024,166,4,32
511610309004,2024,259,1,39
511610309005,2024,1221,281,349
511610310001,2024,118,0,34
511610310002,2024,103,1,26
511610310003,2024,14,0,10
511610311011,2024,273,93,85
511610311012,2024,997,383,302
511610311013,2024,717,65,267
511610311021,2024,132,0,21
511610311022,2024,564,12,189
511610312011,2024,298,26,30
511610312012,2024,246,90,89
511610312013,2024,49,5,25
511610312021,2024,104,0,9
511610312022,2024,1178,313,109
511610312023,2024,749,538,127
511610312024,2024,90,5,22
511639301011,2024,382,106,41
511639301012,2024,1412,504,345
511639301021,2024,14,2,2
511639301022,2024,61,10,7
511639301023,2024,519,213,230
511639301024,2024,147,67,8
511639302001,2024,156,0,64
511639302002,2024,220,0,65
511639302003,2024,154,19,16
511639303011,2024,586,0,557
511639303012,2024,143,5,21
511639303021,2024,257,35,29
511639303022,2024,327,3,201
511639303023,2024,76,6,16
511639304001,2024,168,0,18
511639304002,2024,676,35,17
511639304003,2024,120,3,22
511639304004,2024,251,5,52
511650101001,2024,81,18,27
511650101002,2024,1748,5,173
511650102001,2024,29,0,8
511650102002,2024,124,8,71
511650102003,2024,1213,111,128
511650103011,2024,624,228,132
511650103021,2024,50,23,16
511650103022,2024,119,0,47
511650103023,2024,204,0,10
511650104001,2024,123,24,16
511650104002,2024,107,0,15
511650105001,2024,155,3,51
511650105002,2024,1849,54,98
511650106001,2024,571,81,204
511650106002,2024,164,0,91
511650107001,2024,90,4,31
511650107002,2024,337,35,79
511650108011,2024,629,32,161
511650108012,2024,453,42,122
511650108021,2024,1363,31,92
511650108022,2024,414,270,71
511650109001,2024,124,0,21
511650109002,2024,234,67,62
511650110001,2024,50,0,12
511650110002,2024,2,0,1
511650110003,2024,40,19,6
511650111001,2024,50,4,6
511650111002,2024,470,6,97
511650111003,2024,63,0,21
511650112001,2024,119,23,23
511650112002,2024,640,8,534
511650112003,2024,67,6,27
511650114001,2024,90,8,34
511650114002,2024,77,27,21
511650114003,2024,285,12,113
511650114004,2024,133,17,38
511650114005,2024,1044,423,184
511650115001,2024,2525,144,121
511650115002,2024,740,21,714
511650115003,2024,191,13,59
511650115004,2024,625,0,582
511650116001,2024,4543,64,230
511650116002,2024,751,6,263
511650117001,2024,1806,104,82
511650117002,2024,2797,0,2746
511650117003,2024,913,25,82
511650118011,2024,95,25,8
511650118012,2024,199,16,55
511650118021,2024,806,0,691
511650118022,2024,121,0,53
511650118023,2024,190,0,131
511650119001,2024,298,20,19
511650119002,2024,1216,0,28
511650119003,2024,237,2,126
511650120001,2024,122,0,84
511650120002,2024,306,184,22
511650120003,2024,44,2,25
511650120004,2024,173,6,22
511670301001,2024,77,0,7
511670301002,2024,35,3,5
511670301003,2024,17,0,11
511670301004,2024,267,36,41
511670301005,2024,86,37,0
511670302011,2024,32,0,21
511670302012,2024,1,0,1
511670302013,2024,51,0,15
511670302014,2024,21,0,1
511670302021,2024,107,4,73
511670302022,2024,1085,38,646
511670303001,2024,278,97,53
511670303002,2024,11,0,10
511670303003,2024,4,0,4
511670303004,2024,41,0,39
511670304021,2024,110,17,26
511670304022,2024,294,9,14
511670304031,2024,370,0,49
511670304032,2024,677,52,420
511670304033,2024,457,148,142
511670304034,2024,392,14,11
511670304041,2024,884,64,727
511670304042,2024,924,292,367
511670305001,2024,90,20,46
511670305002,2024,58,16,36
511670306001,2024,21,10,8
511670306002,2024,37,4,25
511670306003,2024,45,0,8
511670306004,2024,212,0,100
511690301001,2024,983,112,386
511690301002,2024,814,23,646
511690301003,2024,16,0,9
511690302001,2024,1050,14,482
511690302002,2024,777,29,45
511690302003,2024,52,0,4
511690302004,2024,1,0,1
511690303001,2024,42,32,9
511690303002,2024,45,8,8
511690303003,2024,119,14,43
511690304001,2024,13,0,10
511690304002,2024,68,7,29
511690304003,2024,38,13,16
511690305001,2024,24,10,6
511690305002,2024,19,10,6
511690305003,2024,26,0,19
511690306001,2024,10,2,8
511690306002,2024,193,16,163
511690306003,2024,224,128,34
511690306004,2024,481,222,189
511710401011,2024,91,14,36
511710401012,2024,56,25,11
511710401021,2024,690,45,71
511710401022,2024,775,120,111
511710401023,2024,92,6,11
511710402011,2024,150,0,19
511710402012,2024,57,5,5
511710402013,2024,76,0,31
511710402021,2024,68,0,27
511710402022,2024,88,3,11
511710403001,2024,364,258,48
511710403002,2024,120,8,50
511710404001,2024,36,1,8
511710404002,2024,94,7,27
511710405011,2024,79,0,42
511710405012,2024,2486,72,1585
511710405013,2024,1506,165,722
511710405014,2024,665,416,61
511710405021,2024,954,57,14
511710405022,2024,42,6,25
511710406001,2024,305,13,45
511710406002,2024,924,41,85
511710406003,2024,139,45,5
511710407001,2024,816,185,255
511710407002,2024,728,24,38
511710407003,2024,546,0,146
511710408001,2024,773,57,280
511710408002,2024,202,41,38
511710408003,2024,343,2,22
511730301001,2024,17,0,4
511730301002,2024,113,0,16
511730301003,2024,993,36,51
511730301004,2024,213,0,6
511730302001,2024,73,9,10
511730302002,2024,35,0,24
511730302003,2024,24,6,14
511730302004,2024,371,116,83
511730303011,2024,102,4,16
511730303012,2024,108,0,56
511730303013,2024,585,60,228
511730303021,2024,310,87,109
511730303022,2024,11,0,9
511730303023,2024,49,0,42
511730303024,2024,1222,255,709
511730304001,2024,57,7,7
511730304002,2024,1018,0,74
511730305001,2024,2748,231,1665
511730305002,2024,47,16,18
511730306001,2024,389,19,169
511730306002,2024,63,0,13
511730306003,2024,1350,0,1073
511730307011,2024,741,112,267
511730307012,2024,96,22,65
511730307013,2024,493,49,3
511730307014,2024,405,161,69
511730307021,2024,21,6,13
511730307022,2024,54,0,29
511730307023,2024,82,2,59
511752001001,2024,74,0,16
511752001002,2024,40,0,21
511752001003,2024,254,28,97
511752002001,2024,50,4,6
511752002002,2024,132,13,28
511752003001,2024,764,0,356
511752004011,2024,84,55,13
511752004012,2024,719,91,39
511752004021,2024,646,0,576
511752004022,2024,807,42,274
511752005001,2024,80,0,9
511752005002,2024,111,12,31
511770201041,2024,435,108,119
511770201042,2024,107,13,34
511770201043,2024,145,13,26
511770201051,2024,277,0,154
511770201052,2024,177,3,46
511770201061,2024,42,0,33
511770201062,2024,1570,516,675
511770201063,2024,719,273,138
511770201064,2024,60,0,25
511770201065,2024,104,0,71
511770201071,2024,530,91,114
511770201081,2024,347,6,257
511770201082,2024,2551,1000,757
511770201091,2024,723,40,494
511770201092,2024,581,50,333
511770201101,2024,180,42,130
511770201102,2024,51,24,14
511770201111,2024,106,11,27
511770201121,2024,61,0,35
511770201131,2024,72,13,44
511770201132,2024,189,18,117
511770201133,2024,81,0,47
511770201141,2024,72,2,52
511770201142,2024,274,73,124
511770202011,2024,773,121,159
511770202012,2024,1047,120,329
511770202013,2024,250,31,118
511770202021,2024,711,476,103
511770202022,2024,1516,50,65
511770202023,2024,372,48,282
511770202024,2024,1113,365,538
511770202031,2024,65,12,38
511770202032,2024,341,25,200
511770202041,2024,1688,138,1051
511770202042,2024,84,1,11
511770202043,2024,502,11,450
511770202061,2024,323,0,159
511770202062,2024,16,0,13
511770202063,2024,1989,31,1360
511770202071,2024,156,0,20
511770203041,2024,86,4,57
511770203042,2024,2489,447,564
511770203043,2024,198,29,131
511770203051,2024,233,13,124
511770203052,2024,1675,485,674
511770203053,2024,1076,897,79
511770203071,2024,292,4,119
511770203072,2024,60,0,48
511770203081,2024,131,83,32
511770203082,2024,38,0,28
511770203091,2024,81,0,42
511770203092,2024,4390,8,4350
511770203093,2024,28,0,12
511770203094,2024,61,0,43
511770203111,2024,615,222,40
511770203112,2024,115,0,0
511770203113,2024,695,87,83
511770203114,2024,66,3,10
511770203115,2024,754,1,97
511770203121,2024,676,108,95
511770203122,2024,99,2,82
511770203131,2024,2521,749,824
511770203141,2024,234,40,37
511770203142,2024,123,7,57
511770203151,2024,551,111,155
511770203152,2024,217,19,103
511770203161,2024,157,19,62
511770203162,2024,140,2,28
511770203163,2024,219,101,29
511770204031,2024,35,0,25
511770204032,2024,42,0,17
511770204033,2024,39,4,9
511770204034,2024,38,0,9
511770204041,2024,91,0,17
511770204042,2024,97,14,58
511770204043,2024,89,8,35
511770204051,2024,32,0,23
511770204052,2024,68,0,31
511770204053,2024,94,10,33
511770204061,2024,19,4,14
511770204062,2024,89,29,16
511770204063,2024,80,3,49
511770204071,2024,73,0,13
511770204072,2024,63,0,19
511770204073,2024,284,2,206
511770204081,2024,20,0,17
511770204082,2024,10,0,4
511790101031,2024,232,48,162
511790101032,2024,63,0,50
511790101033,2024,723,119,298
511790101051,2024,129,3,75
511790101052,2024,5072,5,4980
511790101053,2024,260,55,75
511790101054,2024,236,4,155
511790101061,2024,2214,33,869
511790101062,2024,81,0,53
511790101071,2024,92,0,6
511790101072,2024,68,0,20
511790101081,2024,21,0,10
511790101082,2024,39,3,27
511790101083,2024,226,52,118
511790102011,2024,2040,15,1639
511790102021,2024,62,32,22
511790102022,2024,257,0,185
511790102023,2024,139,21,49
511790102051,2024,48,0,35
511790102052,2024,580,250,234
511790102053,2024,77,0,50
511790102054,2024,28,0,22
511790102061,2024,1031,98,650
511790102062,2024,247,26,107
511790102063,2024,463,15,298
511790102101,2024,18,0,2
511790102102,2024,461,142,87
511790102103,2024,185,12,106
511790102104,2024,248,43,113
511790102111,2024,247,0,136
511790102112,2024,27,0,17
511790102113,2024,526,160,213
511790102121,2024,1987,652,889
511790102122,2024,72,0,46
511790102131,2024,49,0,17
511790102132,2024,33,0,17
511790102141,2024,128,0,58
511790102142,2024,180,39,107
511790102151,2024,836,310,225
511790102161,2024,2071,981,400
511790102162,2024,204,0,30
511790102163,2024,366,11,194
511790102164,2024,191,42,45
511790102171,2024,70,0,26
511790102172,2024,281,9,188
511790102181,2024,1719,186,348
511790102182,2024,700,3,106
511790102191,2024,248,0,165
511790103011,2024,117,1,28
511790103012,2024,154,0,65
511790103041,2024,2788,468,412
511790103042,2024,441,41,116
511790103043,2024,281,1,232
511790103051,2024,139,3,63
511790103052,2024,4,0,2
511790103053,2024,2631,178,852
511790103054,2024,92,0,65
511790103061,2024,408,20,204
511790103071,2024,641,407,140
511790103072,2024,2435,311,920
511790103073,2024,4627,2,103
511790103081,2024,220,10,123
511790104031,2024,90,0,19
511790104032,2024,87,0,62
511790104041,2024,61,11,33
511790104042,2024,141,33,89
511790104043,2024,266,75,111
511790104044,2024,197,4,82
511790104051,2024,397,139,187
511790104052,2024,33,0,15
511790104053,2024,25,3,5
511790104054,2024,47,0,34
511790104061,2024,1509,77,1212
511790104062,2024,526,117,239
511790105021,2024,13,0,6
511790105022,2024,877,619,184
511790105023,2024,325,25,263
511790105031,2024,280,7,202
511790105041,2024,132,3,61
511818601001,2024,1455,12,524
511818601002,2024,169,18,38
511818601003,2024,26,0,4
511818602001,2024,450,0,288
511818602002,2024,18,0,7
511818602003,2024,145,0,4
511818602004,2024,27,4,13
511838701001,2024,375,39,132
511838701002,2024,7,0,5
511838701003,2024,87,47,10
511838702011,2024,224,2,67
511838702012,2024,479,10,294
511838703001,2024,812,28,85
511838703002,2024,290,54,86
511838703003,2024,242,7,182
511838704001,2024,213,58,69
511838704002,2024,366,96,37
511850201001,2024,402,10,11
511850201002,2024,6,0,6
511850202001,2024,118,19,23
511850202002,2024,378,11,106
511850202003,2024,623,98,469
511850202004,2024,235,49,19
511850203011,2024,147,0,17
511850203012,2024,325,37,214
511850203013,2024,11,6,1
511850203021,2024,147,0,38
511850203022,2024,103,0,79
511850203023,2024,10,0,0
511850203024,2024,25,14,1
511850204001,2024,81,0,0
511850204002,2024,145,37,49
511850204003,2024,480,20,101
511850204004,2024,174,7,128
511850205001,2024,42,5,1
511850205002,2024,19,0,11
511850205003,2024,77,10,13
511850206001,2024,25,1,7
511850206002,2024,53,1,2
511850206003,2024,848,0,573
511850206004,2024,1074,603,82
511850207001,2024,65,2,40
511850207002,2024,1078,61,572
511850208001,2024,250,9,28
511850208002,2024,25,3,18
511850209001,2024,1247,62,999
511850209002,2024,28,2,19
511850210001,2024,859,222,193
511850210002,2024,238,97,81
511850210003,2024,397,87,111
511850210004,2024,289,69,41
511850211011,2024,1650,73,1243
511850211012,2024,351,201,55
511850211021,2024,50,5,21
511850211022,2024,1942,835,272
511870201011,2024,66,16,35
511870201012,2024,69,2,17
511870201013,2024,107,16,18
511870201021,2024,25,0,13
511870201022,2024,42,0,24
511870202001,2024,3760,590,502
511870202002,2024,627,212,85
511870203001,2024,101,5,73
511870203002,2024,55,3,26
511870203003,2024,32,1,19
511870203004,2024,97,0,30
511870203005,2024,308,3,57
511870204001,2024,435,26,269
511870204002,2024,122,0,74
511870204003,2024,249,16,146
511870204004,2024,246,0,195
511870204005,2024,453,57,267
511870205001,2024,321,53,36
511870205002,2024,143,5,57
511870205003,2024,2490,208,1317
511870205004,2024,993,258,505
511870206011,2024,832,5,660
511870206012,2024,707,7,439
511870206013,2024,336,53,86
511870206021,2024,289,64,105
511870206022,2024,77,0,52
511870207001,2024,319,0,233
511870207002,2024,120,4,96
511910101011,2024,70,0,21
511910101012,2024,1431,382,182
511910101013,2024,969,67,142
511910101021,2024,32,2,16
511910101022,2024,243,0,17
511910102001,2024,109,7,46
511910102002,2024,42,24,7
511910102003,2024,365,208,58
511910102004,2024,55,6,18
