Geo,Year,D3bpo4
510411009294,2045,4.636732
510411009301,2045,15.937181
510411009302,2045,15.015683
510411009311,2045,5.81657
510411009312,2045,8.083673
510411009313,2045,6.074077
510411009321,2045,6.263351
510411009322,2045,11.13728
510411009331,2045,1.069387
510411009332,2045,1.606537
510411009341,2045,10.028578
510411009342,2045,14.952945
510411009343,2045,2.301083
510411009344,2045,3.193988
510411009351,2045,1.526504
510411009352,2045,3.807989
510411009361,2045,3.858018
510411009362,2045,6.638216
510411009371,2045,1.727076
510411009372,2045,6.19577
510411009381,2045,0.340411
510411009382,2045,3.184685
510411010031,2045,0.038826
510411010032,2045,0.089659
510411010033,2045,0.133579
510411010034,2045,0.380123
510411010041,2045,0
510411010042,2045,0.044318
510411010043,2045,0.370718
510411010071,2045,4.965224
510411010072,2045,3.157522
510411010073,2045,8.501401
510411010081,2045,19.780051
510411010082,2045,15.094848
510411010091,2045,0.699925
510411010092,2045,1.50298
510411010093,2045,2.413098
510411010111,2045,20.970917
510411010112,2045,1.923191
510411010121,2045,7.935673
510411010122,2045,6.008982
510411010123,2045,9.144671
510411010131,2045,3.083762
510411010132,2045,2.991354
510411010141,2045,1.496009
510411010151,2045,9.53478
510411010152,2045,3.581639
510411010153,2045,4.474432
510754001011,2045,0.386957
510754001012,2045,0.547172
510754001021,2045,0.146337
510754001022,2045,1.036552
510754002001,2045,0
510754002002,2045,0
510754002003,2045,0.045522
510754002004,2045,0.065663
510754003001,2045,0.39879
510754004001,2045,0.554985
510754004002,2045,0.054376
510754004003,2045,0.081175
510754004004,2045,0.106427
510754005001,2045,0.07049
510754005002,2045,0.000035
510754005003,2045,0
510853201001,2045,0.049025
510853201002,2045,0.086632
510853201003,2045,0.087249
510853201004,2045,0.080076
510853202001,2045,0.187697
510853202002,2045,0.194606
510853202003,2045,0.064655
510853203001,2045,0.218811
510853203002,2045,0.067398
510853203003,2045,0.141914
510853204001,2045,0.115917
510853204002,2045,0.796751
510853204003,2045,0.540551
510853205001,2045,0.281576
510853205002,2045,0.623788
510853205003,2045,0.328326
510853206011,2045,4.482818
510853206012,2045,28.104163
510853206013,2045,0.364806
510853206021,2045,9.44937
510853206022,2045,3.273676
510853207011,2045,3.50084
510853207012,2045,0.151796
510853207021,2045,0.269703
510853207022,2045,0.265
510853208011,2045,0.948771
510853208031,2045,5.738804
510853208032,2045,5.539583
510853208033,2045,8.719046
510853208041,2045,17.692612
510853208042,2045,13.114681
510853208043,2045,17.032725
